ts pkg_count pkg_ms core_count core_ms mhz4 mhz60
1789361638.278433667 43464 95787 417 894 799 3361
1789361640.306222870 43464 95787 417 894 797 3099
1789361642.331159082 43464 95787 417 894 760 931
1789361644.360440168 43464 95787 417 894 798 1498
1789361646.389567442 43464 95787 417 894 900 800
1789361648.419326150 43464 95787 417 894 800 800
1789361650.445799311 43464 95787 417 894 800 800
1789361652.474133287 43464 95787 417 894 796 800
1789361654.502640880 43464 95787 417 894 798 3100
1789361656.529934751 43464 95787 417 894 794 800
1789361658.555434060 43464 95787 417 894 799 4200
1789361660.580729198 43464 95787 417 894 800 1773
1789361662.604654684 43464 95787 417 894 799 875
1789361664.632845151 43464 95787 417 894 1516 800
1789361666.656020824 43464 95787 417 894 3491 800
1789361668.680841458 43464 95787 417 894 1355 800
1789361670.704464844 43464 95787 417 894 808 800
1789361672.726504348 43464 95787 417 894 869 800
1789361674.753958627 43464 95787 417 894 881 800
1789361676.780497120 43464 95787 417 894 800 800
1789361678.805003521 43464 95787 417 894 3205 800
1789361680.832112284 43464 95787 417 894 795 2914
1789361682.859817657 43464 95787 417 894 801 797
1789361684.887101094 43464 95787 417 894 1013 800
1789361686.912904469 43464 95787 417 894 798 800
1789361688.936349419 43464 95787 417 894 757 1603
1789361690.962615541 43464 95787 417 894 799 2253
1789361692.992422525 43464 95787 417 894 1936 800
1789361695.019187993 43464 95787 417 894 927 799
1789361697.043080564 43464 95787 417 894 2082 1402
1789361699.070795184 43464 95787 417 894 794 800
1789361701.095051960 43464 95787 417 894 800 800
1789361703.121369301 43464 95787 417 894 784 800
1789361705.147731762 43464 95787 417 894 799 800
1789361707.173229339 43464 95787 417 894 799 800
1789361709.199607324 43464 95787 417 894 799 800
1789361711.222977183 43464 95787 417 894 3068 800
1789361713.249382573 43464 95787 417 894 750 3100
1789361715.272590711 43464 95787 417 894 782 800
1789361717.299544407 43464 95787 417 894 3100 3100
1789361719.326873963 43464 95787 417 894 794 3100
1789361721.355757138 43464 95787 417 894 2248 800
1789361723.379939890 43464 95787 417 894 782 800
1789361725.407562564 43464 95787 417 894 796 3400
1789361727.432396257 43464 95787 417 894 955 3218
1789361729.459275887 43464 95787 417 894 799 3099
1789361731.483297569 43465 95789 417 894 2141 800
1789361733.508865221 43465 95789 417 894 779 800
1789361735.532899231 43465 95789 417 894 1457 3100
1789361737.562394050 43465 95789 417 894 799 3339
1789361739.590018512 43465 95789 417 894 1457 3100
1789361741.614906896 43465 95789 417 894 3130 800
1789361743.639904878 43465 95789 417 894 1499 800
1789361745.664292728 43465 95789 417 894 1940 800
1789361747.692189138 43465 95789 417 894 1386 800
1789361749.720370666 43465 95789 417 894 790 800
1789361751.743572685 43465 95789 417 894 886 800
1789361753.767396372 43465 95789 417 894 800 3800
1789361755.792497123 43465 95789 417 894 799 800
1789361757.816027625 43465 95789 417 894 806 1240
1789361759.842144399 43465 95789 417 894 978 800
1789361761.868876654 43465 95789 417 894 800 800
1789361763.895722082 43465 95789 417 894 945 3100
1789361765.923888621 43465 95789 417 894 788 3100
1789361767.948897114 43465 95789 417 894 799 3099
1789361769.975419591 43465 95789 417 894 798 3100
1789361772.004822900 43465 95789 417 894 1275 3099
1789361774.034674888 43465 95789 417 894 2685 1239
1789361776.062851802 43465 95789 417 894 878 800
1789361778.091093851 43465 95789 417 894 759 3100
1789361780.118083315 43465 95789 417 894 702 1658
1789361782.140674475 43465 95789 417 894 818 3100
1789361784.166556132 43465 95789 417 894 794 3100
1789361786.191894590 43465 95789 417 894 801 3400
1789361788.216386210 43465 95789 417 894 1772 3400
1789361790.240290431 43466 95791 417 894 3086 3100
1789361792.265260340 43466 95791 417 894 952 3400
1789361794.291463915 43466 95791 417 894 1821 3282
1789361796.316209285 43466 95791 417 894 1389 3099
1789361798.346153631 43466 95791 417 894 795 3100
1789361800.374219845 43466 95791 417 894 762 3099
1789361802.401039997 43466 95791 417 894 800 800
1789361804.429694586 43466 95791 417 894 1744 3100
1789361806.455404417 43466 95791 417 894 1311 800
1789361808.481385339 43466 95791 417 894 1570 800
1789361810.506138478 43466 95791 417 894 800 3400
1789361812.534314218 43466 95791 417 894 792 3382
1789361814.558893050 43466 95791 417 894 2943 800
1789361816.583821230 43466 95791 417 894 2331 800
1789361818.612469906 43466 95791 417 894 1800 3100
1789361820.638736357 43466 95791 417 894 1132 3100
1789361822.664194805 43466 95791 417 894 1300 3099
1789361824.690916893 43466 95791 417 894 799 800
1789361826.717079686 43466 95791 417 894 800 3100
1789361828.745345555 43466 95791 417 894 1009 800
1789361830.769807872 43466 95791 417 894 1700 800
1789361832.796477519 43466 95791 417 894 798 800
1789361834.822363454 43466 95791 417 894 800 800
1789361836.846849636 43466 95791 417 894 1194 800
1789361838.873485413 43466 95791 417 894 799 800
1789361840.898751141 43466 95791 417 894 1692 800
1789361842.926025885 43466 95791 417 894 798 800
1789361844.952417624 43466 95791 417 894 897 800
1789361846.980180504 43466 95791 417 894 798 3100
1789361849.003890998 43466 95791 417 894 1100 3099
1789361851.031637311 43466 95791 417 894 802 3100
1789361853.059012051 43466 95791 417 894 2880 3100
1789361855.080587471 43466 95791 417 894 1579 910
1789361857.109572032 43466 95791 417 894 798 800
1789361859.136750723 43466 95791 417 894 799 800
1789361861.164286063 43466 95791 417 894 796 800
1789361863.187105287 43466 95791 417 894 1085 800
1789361865.213590047 43466 95791 417 894 1458 800
1789361867.240430021 43466 95791 417 894 759 800
1789361869.267153491 43466 95791 417 894 799 800
1789361871.293146903 43466 95791 417 894 3400 800
1789361873.320071249 43466 95791 417 894 1117 800
1789361875.345722937 43466 95791 417 894 800 800
1789361877.373123868 43466 95791 417 894 899 800
1789361879.397512010 43466 95791 417 894 1400 800
1789361881.422355939 43466 95791 417 894 1101 800
1789361883.449745588 43466 95791 417 894 863 800
1789361885.476269340 43466 95791 417 894 2751 3100
1789361887.502426696 43466 95791 417 894 2363 800
1789361889.527125944 43466 95791 417 894 1826 800
1789361891.551729277 43466 95791 417 894 1596 3100
1789361893.580429422 43466 95791 417 894 799 3100
1789361895.603370689 43466 95791 417 894 713 800
1789361897.632277662 43467 95792 417 894 1259 800
1789361899.658874227 43467 95792 417 894 2056 3100
1789361901.685031557 43467 95792 417 894 2060 2935
1789361903.713960290 43467 95792 417 894 799 3100
1789361905.737628382 43467 95792 417 894 990 800
1789361907.765258959 43467 95792 417 894 1292 3099
1789361909.793859385 43467 95792 417 894 799 800
1789361911.818923658 43467 95792 417 894 763 800
1789361913.844459646 43467 95792 417 894 3339 800
1789361915.871441895 43467 95792 417 894 948 800
1789361917.898943236 43467 95792 417 894 2585 800
1789361919.922202158 43467 95792 417 894 789 800
1789361921.948237989 43467 95792 417 894 800 800
1789361923.975647474 43467 95792 417 894 788 800
1789361926.002214188 43467 95792 417 894 824 800
1789361928.023676047 43467 95792 417 894 2133 800
1789361930.048909732 43467 95792 417 894 799 899
1789361932.074379535 43467 95792 417 894 797 800
1789361934.102358187 43467 95792 417 894 962 3099
1789361936.126432683 43467 95792 417 894 838 3400
1789361938.152188788 43467 95792 417 894 769 3325
1789361940.177773023 43467 95792 417 894 800 800
1789361942.206157040 43467 95792 417 894 799 3099
1789361944.235158275 43467 95792 417 894 799 3400
1789361946.260602130 43467 95792 417 894 795 3100
1789361948.281844904 43467 95792 417 894 795 800
1789361950.308715735 43467 95792 417 894 1674 3326
1789361952.335603870 43467 95792 417 894 761 800
1789361954.361737007 43467 95792 417 894 1700 800
1789361956.386081655 43467 95792 417 894 2743 3100
1789361958.413357285 43467 95792 417 894 799 800
1789361960.444004941 43467 95792 417 894 799 3100
1789361962.472694307 43467 95792 417 894 3800 800
1789361964.499247154 43467 95792 417 894 1299 800
1789361966.523934091 43467 95792 417 894 2218 800
1789361968.553405389 43467 95792 417 894 2960 800
1789361970.579102241 43467 95792 417 894 1000 3100
1789361972.605773524 43467 95792 417 894 797 800
1789361974.632171568 43467 95792 417 894 780 800
1789361976.659358709 43467 95792 417 894 800 3100
1789361978.683822707 43467 95792 417 894 796 3100
1789361980.713790245 43467 95792 417 894 1814 800
1789361982.741312268 43468 95794 417 894 799 800
1789361984.769036711 43468 95794 417 894 799 772
1789361986.794501571 43468 95794 417 894 800 800
1789361988.822476718 43468 95794 417 894 783 800
1789361990.853077156 43468 95794 417 894 800 3064
1789361992.880076827 43468 95794 417 894 796 800
1789361994.908154057 43468 95794 417 894 3100 1062
1789361996.935876822 43468 95794 417 894 1275 800
1789361998.962869321 43468 95794 417 894 798 800
1789362000.988978168 43468 95794 417 894 1364 1189
1789362003.016193364 43468 95794 417 894 760 756
1789362005.040352054 43468 95794 417 894 782 800
1789362007.064434018 43468 95794 417 894 894 800
1789362009.087813675 43468 95794 417 894 1379 1261
1789362011.112411454 43468 95794 417 894 798 800
1789362013.136524089 43468 95794 417 894 938 800
1789362015.159042574 43468 95794 417 894 795 3100
1789362017.184317850 43468 95794 417 894 800 3099
1789362019.213137454 43468 95794 417 894 798 3400
1789362021.240305786 43468 95794 417 894 799 800
1789362023.268699278 43468 95794 417 894 1937 3100
1789362025.295298115 43468 95794 417 894 796 3399
1789362027.323867846 43468 95794 417 894 799 800
1789362029.353582998 43468 95794 417 894 800 800
1789362031.379637162 43468 95794 417 894 800 3400
1789362033.402251923 43468 95794 417 894 800 3400
1789362035.431958572 43468 95794 417 894 797 800
1789362037.458849623 43468 95794 417 894 1772 3400
1789362039.484982284 43468 95794 417 894 1422 800
1789362041.510798850 43468 95794 417 894 2293 3400
1789362043.537345371 43469 95796 417 894 846 3100
1789362045.565892942 43469 95796 417 894 799 3400
1789362047.590598495 43469 95796 417 894 799 3100
1789362049.614973428 43470 95798 417 894 781 800
1789362051.644168846 43472 95802 417 894 2079 2046
1789362053.667693445 43474 95805 417 894 797 2900
1789362055.694746988 43474 95805 417 894 2432 3249
1789362057.723790724 43483 95823 417 894 1418 1583
1789362059.749260306 43488 95833 417 894 3192 3099
1789362061.777219539 43488 95833 417 894 799 3099
1789362063.806552915 43488 95833 417 894 1352 3100
1789362065.832096646 43493 95843 417 894 943 800
1789362067.858025416 43496 95849 417 894 800 1673
1789362069.884333013 43496 95849 417 894 798 3400
1789362071.910751027 43496 95849 417 894 798 3099
1789362073.935224210 43496 95849 417 894 2680 800
1789362075.960525048 43496 95849 417 894 798 3399
1789362077.987525589 43496 95849 417 894 794 800
1789362080.015579469 43496 95849 417 894 793 800
1789362082.045546918 43496 95849 417 894 1297 800
1789362084.074374052 43496 95849 417 894 795 800
1789362086.101348089 43496 95849 417 894 783 800
1789362088.127646054 43496 95849 417 894 776 800
1789362090.157245738 43496 95849 417 894 1209 800
1789362092.182894421 43496 95849 417 894 929 800
1789362094.212409709 43496 95849 417 894 3700 800
1789362096.240139046 43496 95849 417 894 752 3389
1789362098.266494565 43496 95849 417 894 800 800
1789362100.294072628 43496 95849 417 894 800 3400
1789362102.319800508 43496 95849 417 894 799 3100
1789362104.346084344 43496 95849 417 894 797 3100
1789362106.372045539 43496 95849 417 894 796 2336
1789362108.398763776 43496 95849 417 894 800 3400
1789362110.424313877 43496 95849 417 894 1463 3100
1789362112.452118925 43496 95849 417 894 799 800
1789362114.478487329 43496 95849 417 894 1802 800
1789362116.504850946 43496 95849 417 894 1109 800
1789362118.529317240 43497 95851 417 894 800 3400
1789362120.554421899 43497 95851 417 894 1800 3099
1789362122.578713546 43497 95851 417 894 799 3099
1789362124.604465722 43497 95851 417 894 1836 800
1789362126.631671983 43497 95851 417 894 2065 800
1789362128.655414247 43497 95851 417 894 797 800
1789362130.680803040 43497 95851 417 894 897 800
1789362132.706331686 43497 95851 417 894 3450 800
1789362134.728823333 43498 95853 417 894 808 800
1789362136.755536549 43498 95853 417 894 800 800
1789362138.782539255 43500 95857 417 894 840 800
1789362140.810307642 43502 95861 417 894 800 800
1789362142.835700474 43502 95861 417 894 762 800
1789362144.863068295 43502 95861 417 894 851 3400
1789362146.889572269 43507 95871 417 894 799 800
1789362148.914083357 43508 95873 417 894 1655 1715
1789362150.942352739 43508 95873 417 894 3069 3099
1789362152.970378615 43508 95873 417 894 796 3400
1789362154.995002303 43508 95873 417 894 798 3100
1789362157.020876058 43508 95873 417 894 800 800
1789362159.046656407 43508 95873 417 894 876 800
1789362161.068759428 43508 95873 417 894 800 800
1789362163.097359561 43508 95873 417 894 799 800
1789362165.123906478 43508 95873 417 894 1021 1933
1789362167.150446005 43508 95873 417 894 800 800
1789362169.178678589 43508 95873 417 894 800 800
1789362171.206565081 43508 95873 417 894 799 800
1789362173.234071573 43508 95873 417 894 824 800
1789362175.260224299 43508 95873 417 894 794 800
1789362177.287532644 43508 95873 417 894 1311 1308
1789362179.317626845 43508 95873 417 894 797 800
1789362181.347841598 43508 95873 417 894 800 800
1789362183.372671545 43508 95873 417 894 799 800
1789362185.400209085 43508 95873 417 894 778 1529
1789362187.427964294 43508 95873 417 894 1093 800
1789362189.454967970 43508 95873 417 894 2102 800
1789362191.484828874 43509 95875 417 894 799 800
1789362193.511161760 43509 95875 417 894 2078 799
1789362195.536775676 43509 95875 417 894 801 800
1789362197.565894041 43510 95878 417 894 796 800
1789362199.593730399 43511 95880 417 894 1728 800
1789362201.618816148 43511 95880 417 894 800 800
1789362203.642998259 43511 95880 417 894 800 800
1789362205.667542401 43511 95880 417 894 3410 800
1789362207.692634069 43511 95880 417 894 796 800
1789362209.718352318 43511 95880 417 894 989 3096
1789362211.744084610 43511 95880 417 894 935 905
1789362213.773224485 43511 95880 417 894 799 3400
1789362215.799088469 43514 95886 417 894 801 800
1789362217.824159237 43514 95886 417 894 1134 3100
1789362219.853178659 43517 95892 417 894 941 800
1789362221.876924858 43519 95896 417 894 794 800
1789362223.907088830 43519 95896 417 894 790 3100
1789362225.935223652 43519 95896 417 894 799 3100
1789362227.960590804 43519 95896 417 894 1300 800
1789362229.989897285 43520 95898 417 894 3372 800
1789362232.016277618 43521 95900 417 894 798 3100
1789362234.044557498 43521 95900 417 894 763 3099
1789362236.070457169 43521 95900 417 894 1000 3100
1789362238.096909720 43521 95900 417 894 798 1277
1789362240.122484321 43521 95900 417 894 838 3100
1789362242.151969277 43521 95900 417 894 780 889
1789362244.179402534 43521 95900 417 894 791 800
1789362246.207035312 43521 95900 417 894 756 2263
1789362248.235664991 43521 95900 417 894 1226 1258
1789362250.266315033 43521 95900 417 894 804 3911
1789362252.294695460 43521 95900 417 894 900 800
1789362254.316699898 43521 95900 417 894 797 800
1789362256.339645999 43521 95900 417 894 824 3395
1789362258.365689976 43521 95900 417 894 801 800
1789362260.389222976 43521 95900 417 894 781 3400
1789362262.416803947 43522 95901 417 894 812 800
1789362264.440313761 43523 95904 417 894 799 800
1789362266.467813463 43524 95906 417 894 781 800
1789362268.493669228 43524 95906 417 894 1797 800
1789362270.517922988 43528 95914 417 894 777 800
1789362272.546656598 43530 95918 417 894 819 800
1789362274.574755604 43532 95921 417 894 759 800
1789362276.601967184 43536 95929 417 894 799 800
1789362278.629145930 43538 95933 417 894 800 800
1789362280.654318345 43541 95939 417 894 953 800
1789362282.679716417 43542 95941 417 894 931 800
1789362284.705499077 43545 95945 417 894 1759 800
1789362286.732657332 43551 95957 417 894 1122 944
1789362288.757950943 43553 95961 417 894 1906 2310
1789362290.786337476 43556 95968 417 894 998 3800
1789362292.811758332 43558 95972 417 894 898 800
1789362294.840909071 43558 95972 417 894 1867 800
1789362296.871041230 43558 95972 417 894 802 759
1789362298.899041828 43558 95972 417 894 2940 800
1789362300.926647079 43563 95983 417 894 798 800
1789362302.953719730 43564 95985 417 894 786 800
1789362304.978723361 43564 95985 417 894 1556 800
1789362307.006268787 43568 95993 417 894 797 800
1789362309.033511270 43570 95997 417 894 799 800
1789362311.059325325 43570 95997 417 894 800 800
1789362313.088667084 43570 95997 417 894 3100 3108
1789362315.116025521 43571 95999 417 894 805 3158
1789362317.142984375 43574 96003 417 894 1117 800
1789362319.171692521 43574 96003 417 894 800 800
1789362321.198933259 43574 96003 417 894 799 800
1789362323.226942142 43574 96003 417 894 794 800
1789362325.253247650 43574 96003 417 894 794 800
1789362327.280397096 43577 96011 417 894 791 3400
1789362329.305607124 43577 96011 417 894 1517 800
1789362331.334342022 43577 96011 417 894 799 3186
1789362333.357749736 43577 96011 417 894 800 800
1789362335.387756596 43577 96011 417 894 3593 800
1789362337.410404133 43577 96011 417 894 799 800
1789362339.437060386 43577 96011 417 894 794 800
1789362341.464213652 43577 96011 417 894 1636 800
1789362343.493257993 43577 96011 417 894 800 800
1789362345.519860893 43577 96011 417 894 800 1821
1789362347.546079843 43577 96011 417 894 2096 1171
1789362349.568677759 43577 96011 417 894 1021 2625
1789362351.596845096 43577 96011 417 894 805 2150
1789362353.623657674 43577 96011 417 894 799 800
1789362355.649010141 43577 96011 417 894 799 2031
1789362357.676851136 43577 96011 417 894 799 1285
1789362359.703004829 43578 96013 417 894 794 1608
1789362361.728056372 43579 96016 417 894 798 2800
1789362363.753892442 43580 96018 417 894 797 800
1789362365.779892027 43580 96018 417 894 865 1817
1789362367.805272883 43580 96018 417 894 1443 800
1789362369.831635306 43581 96020 417 894 2090 800
1789362371.856645912 43583 96024 417 894 800 800
1789362373.883561809 43583 96024 417 894 799 800
1789362375.908731016 43586 96030 417 894 798 800
1789362377.930947775 43587 96031 417 894 778 800
1789362379.955870429 43588 96033 417 894 968 3100
1789362381.985283192 43588 96033 417 894 896 1183
1789362384.010471146 43588 96033 417 894 799 3100
1789362386.037759901 43588 96033 417 894 778 3400
1789362388.065618791 43590 96036 417 894 1120 800
1789362390.089873649 43591 96037 417 894 889 800
1789362392.112090306 43591 96037 417 894 1386 3155
1789362394.139006643 43593 96040 417 894 922 865
1789362396.166559129 43595 96043 417 894 800 800
1789362398.196574355 43596 96045 417 894 799 3099
1789362400.224747672 43596 96045 417 894 799 3100
1789362402.248580393 43596 96045 417 894 800 800
1789362404.272331627 43600 96052 417 894 798 800
1789362406.298251030 43601 96054 417 894 799 1343
1789362408.326167454 43601 96054 417 894 1381 800
1789362410.351312601 43601 96054 417 894 795 800
1789362412.378480035 43601 96054 417 894 761 800
1789362414.404216858 43601 96054 417 894 752 800
1789362416.433978044 43601 96054 417 894 800 800
1789362418.462409986 43601 96054 417 894 784 800
1789362420.487244220 43601 96054 417 894 799 1110
1789362422.512362966 43601 96054 417 894 1010 2139
1789362424.538861686 43601 96054 417 894 1648 1156
1789362426.568198316 43601 96054 417 894 795 800
1789362428.593532425 43601 96054 417 894 1825 800
1789362430.621057786 43601 96054 417 894 799 800
1789362432.647734905 43601 96054 417 894 806 800
1789362434.677078759 43601 96054 417 894 798 800
1789362436.700999605 43601 96054 417 894 793 3400
1789362438.729564315 43601 96054 417 894 800 3400
1789362440.751493226 43601 96054 417 894 2500 3100
1789362442.775979399 43601 96054 417 894 800 800
1789362444.802145471 43601 96054 417 894 1127 3100
1789362446.830916983 43601 96054 417 894 799 3390
1789362448.856405039 43601 96054 417 894 3042 3100
1789362450.882957555 43601 96054 417 894 797 3400
1789362452.909646782 43601 96054 417 894 799 3400
1789362454.936270012 43605 96062 417 894 796 3399
1789362456.962908220 43605 96062 417 894 785 3100
1789362458.987836908 43608 96068 417 894 1050 3030
1789362461.012969500 43614 96082 417 894 867 800
1789362463.037342162 43616 96086 417 894 799 800
1789362465.065999921 43622 96099 417 894 758 800
1789362467.093240179 43622 96099 417 894 799 800
1789362469.121231510 43622 96099 417 894 1058 3100
1789362471.147192608 43623 96102 417 894 3100 3099
1789362473.171319106 43628 96112 417 894 1228 1200
1789362475.198220118 43628 96112 417 894 800 3099
1789362477.221600397 43630 96116 417 894 800 800
1789362479.247356229 43635 96126 417 894 800 800
1789362481.270047775 43638 96130 417 894 1155 3100
1789362483.298443001 43638 96130 417 894 1083 3100
1789362485.325161065 43638 96130 417 894 799 800
1789362487.352656147 43643 96141 417 894 800 800
1789362489.380562803 43648 96150 417 894 800 3100
1789362491.406860774 43648 96150 417 894 800 3399
1789362493.432261614 43648 96150 417 894 906 3399
1789362495.458555674 43648 96150 417 894 1813 3100
1789362497.486590557 43651 96155 417 894 2054 3400
1789362499.510493288 43652 96157 417 894 1540 1068
1789362501.535832739 43652 96157 417 894 1201 3500
1789362503.565706052 43652 96157 417 894 779 800
1789362505.591786378 43652 96157 417 894 1733 800
1789362507.618687538 43652 96157 417 894 2278 800
1789362509.645527749 43652 96157 417 894 781 800
1789362511.671358474 43652 96157 417 894 1670 800
1789362513.697114643 43652 96157 417 894 795 800
1789362515.722858335 43652 96157 417 894 2097 800
1789362517.748286987 43652 96157 417 894 1103 2075
1789362519.774835690 43652 96157 417 894 1305 800
1789362521.797645180 43652 96157 417 894 1014 800
1789362523.820837156 43652 96157 417 894 894 885
1789362525.849735504 43652 96157 417 894 756 800
1789362527.872320177 43652 96157 417 894 2838 800
1789362529.901319024 43652 96157 417 894 1049 754
1789362531.929509911 43652 96157 417 894 797 1061
1789362533.956444222 43652 96157 417 894 798 800
1789362535.981909016 43652 96157 417 894 793 800
1789362538.007741943 43654 96161 417 894 3341 800
1789362540.037528744 43654 96161 417 894 822 2032
1789362542.065377593 43654 96161 417 894 798 800
1789362544.094967317 43657 96167 417 894 800 800
1789362546.121280623 43658 96169 417 894 2891 800
1789362548.149667344 43658 96169 417 894 923 800
1789362550.178250684 43658 96169 417 894 799 800
1789362552.200407114 43658 96169 417 894 793 800
1789362554.222673451 43658 96169 417 894 799 800
1789362556.247914203 43663 96179 417 894 804 800
1789362558.273821028 43663 96179 417 894 1672 800
1789362560.302502294 43663 96179 417 894 796 800
1789362562.326952406 43667 96187 417 894 797 800
1789362564.352663520 43668 96189 417 894 1738 800
1789362566.379614499 43668 96189 417 894 800 800
1789362568.402769974 43669 96191 417 894 798 800
1789362570.431749153 43673 96200 417 894 800 800
1789362572.456953011 43673 96200 417 894 782 800
1789362574.484255008 43673 96200 417 894 798 800
1789362576.508582357 43673 96200 417 894 797 800
1789362578.534207330 43673 96200 417 894 808 800
1789362580.561814904 43676 96207 417 894 800 800
1789362582.589244523 43676 96207 417 894 817 800
1789362584.613184672 43676 96207 417 894 870 800
1789362586.638690145 43676 96207 417 894 800 800
1789362588.663849598 43676 96207 417 894 800 800
1789362590.687680940 43676 96207 417 894 800 800
1789362592.713330201 43676 96207 417 894 799 800
1789362594.738489001 43676 96207 417 894 799 800
1789362596.763391084 43676 96207 417 894 800 1396
1789362598.787108309 43676 96207 417 894 2417 800
1789362600.808882227 43676 96207 417 894 798 3097
1789362602.833961097 43676 96207 417 894 798 3099
1789362604.861339550 43676 96207 417 894 798 3100
1789362606.890472330 43676 96207 417 894 882 3100
1789362608.914111240 43678 96211 417 894 800 3099
1789362610.941576988 43678 96211 417 894 800 3100
1789362612.970641673 43678 96211 417 894 759 800
1789362614.997240348 43678 96211 417 894 798 800
1789362617.023026961 43678 96211 417 894 947 3100
1789362619.045826059 43678 96211 417 894 1434 799
1789362621.072380743 43679 96213 417 894 3594 800
1789362623.095647785 43680 96215 417 894 1200 800
1789362625.120015598 43680 96215 417 894 2488 3100
1789362627.145061786 43681 96218 417 894 932 800
1789362629.172225802 43683 96221 417 894 1115 3095
1789362631.200171760 43684 96223 417 894 1367 852
1789362633.228007055 43684 96223 417 894 1694 3100
1789362635.254666805 43684 96223 417 894 799 3399
1789362637.283220945 43684 96223 417 894 797 3100
1789362639.307292346 43689 96233 417 894 758 800
1789362641.333609240 43689 96233 417 894 799 3100
1789362643.361892048 43692 96238 417 894 1108 3873
1789362645.388175323 43698 96249 417 894 798 800
1789362647.414321901 43698 96249 417 894 800 3100
1789362649.441375751 43698 96249 417 894 799 3099
1789362651.464188858 43700 96253 417 894 800 800
1789362653.490461975 43701 96255 417 894 800 800
1789362655.514565371 43703 96258 417 894 791 3400
1789362657.539969725 43703 96258 417 894 792 3099
1789362659.565908725 43703 96258 417 894 777 3100
1789362661.590283060 43703 96258 417 894 798 800
1789362663.616485266 43705 96261 417 894 798 800
1789362665.638889719 43705 96261 417 894 800 800
1789362667.666491300 43705 96261 417 894 1062 800
1789362669.691442517 43705 96261 417 894 807 823
1789362671.719879581 43705 96261 417 894 928 800
1789362673.745556570 43705 96261 417 894 1802 800
1789362675.774266566 43705 96261 417 894 989 800
1789362677.798035567 43705 96261 417 894 3332 800
1789362679.824182173 43705 96261 417 894 1107 800
1789362681.848409498 43705 96261 417 894 1448 800
1789362683.870554481 43705 96261 417 894 1835 3100
1789362685.894853682 43705 96261 417 894 4175 800
1789362687.917534504 43705 96261 417 894 898 800
1789362689.941071563 43705 96261 417 894 2240 800
1789362691.968226576 43705 96261 417 894 1485 800
1789362693.991617319 43705 96261 417 894 976 756
1789362696.021053222 43705 96261 417 894 1690 800
1789362698.054261066 43705 96261 417 894 1451 800
1789362700.082055349 43705 96261 417 894 829 800
1789362702.114011636 43705 96261 417 894 1771 1420
1789362704.149184826 43705 96261 417 894 1700 800
1789362706.183120834 43705 96261 417 894 796 800
1789362708.208659162 43705 96261 417 894 758 3500
1789362710.238562415 43705 96261 417 894 1521 800
1789362712.264321583 43705 96261 417 894 1000 800
1789362714.287799743 43705 96261 417 894 1361 800
1789362716.314117570 43705 96261 417 894 1140 800
1789362718.342870328 43706 96264 417 894 1874 800
1789362720.367857254 43707 96266 417 894 807 800
1789362722.394153349 43710 96272 417 894 800 800
1789362724.422075070 43713 96279 417 894 1358 800
1789362726.447219475 43714 96282 417 894 3017 800
1789362728.472676320 43718 96291 417 894 1698 800
1789362730.499810871 43721 96295 417 894 1800 800
1789362732.525600250 43725 96306 417 894 1000 800
1789362734.552296720 43726 96308 417 894 853 800
1789362736.579185899 43726 96308 417 894 1141 4200
1789362738.599609959 43728 96313 417 894 1508 800
1789362740.629694619 43728 96313 417 894 1099 800
1789362742.657893627 43728 96313 417 894 798 800
1789362744.685984538 43728 96313 417 894 798 800
1789362746.714298789 43732 96323 417 894 800 1110
1789362748.741782004 43732 96323 417 894 845 800
1789362750.770048896 43735 96330 417 894 4200 1567
1789362752.798371406 43736 96332 417 894 3397 1838
1789362754.824729327 43738 96337 417 894 798 800
1789362756.848813397 43738 96337 417 894 1371 800
1789362758.878331937 43738 96337 417 894 798 3100
1789362760.905584431 43738 96337 417 894 1535 1297
1789362762.931484064 43738 96337 417 894 799 800
1789362764.963117229 43738 96337 417 894 1693 3400
1789362766.990469178 43738 96337 417 894 800 800
1789362769.015857458 43738 96337 417 894 3100 3100
1789362771.043467905 43738 96337 417 894 1940 3149
1789362773.069495998 43738 96337 417 894 1291 3100
1789362775.096224340 43738 96337 417 894 800 962
1789362777.123301688 43738 96337 417 894 796 800
1789362779.150844211 43738 96337 417 894 798 1671
1789362781.177041755 43738 96337 417 894 3635 800
1789362783.201004635 43738 96337 417 894 800 800
1789362785.226152215 43738 96337 417 894 762 800
1789362787.254950994 43738 96337 417 894 1088 800
1789362789.284232494 43738 96337 417 894 800 800
1789362791.309187759 43738 96337 417 894 799 800
1789362793.335265957 43738 96337 417 894 801 1146
1789362795.358917131 43738 96337 417 894 799 800
1789362797.383630532 43738 96337 417 894 1850 2100
1789362799.406842006 43738 96337 417 894 2789 920
1789362801.431084959 43738 96337 417 894 1426 800
1789362803.459298724 43738 96337 417 894 3467 800
1789362805.486589345 43738 96337 417 894 816 800
1789362807.512827390 43738 96337 417 894 800 800
1789362809.539871606 43738 96337 417 894 3099 800
1789362811.565164498 43738 96337 417 894 800 800
1789362813.590107559 43738 96337 417 894 2900 800
1789362815.613251169 43738 96337 417 894 1366 1895
1789362817.636150056 43738 96337 417 894 3066 800
1789362819.652807576 43738 96337 417 894 800 800
1789362821.677725557 43738 96337 417 894 772 1538
1789362823.703409017 43738 96337 417 894 779 1100
1789362825.727940662 43738 96337 417 894 3095 800
1789362827.756351070 43738 96337 417 894 958 800
