config,test,n,median,mean,sd
tsan-stmt,RPOP,4,485184.345,484840.9925,2586.7939951011954
tsan-stmt,SADD,4,353495.485,353580.39,7480.452638581869
tsan-stmt,HSET,4,276414.5,276465.3825,7282.725431642453
tsan-stmt,SPOP,4,486748.97,486322.5625,36262.92240113529
tsan-stmt,ZADD,4,265062.33,269413.315,11319.441938616037
tsan-stmt,ZPOPMIN,4,471521.125,474930.5475,44722.05895488965
tsan-stmt,LPUSH,4,218039.12,217342.56,6825.606762366734
tsan-stmt,LRANGE_100,4,20806.34,20925.690000000002,1098.1073071426133
tsan-stmt,LRANGE_300,4,8321.285,8341.57,71.769077370875
tsan-stmt,LRANGE_500,4,5133.875,5134.4775,19.815925203398386
tsan-stmt,LRANGE_600,4,4307.775,4307.175,18.593497967479482
tsan-stmt,MSET,4,61200.83,61282.8925,1945.0645457906194
tsan-swmr,PING_INLINE,4,470967.47,459757.5,30628.544613579037
tsan-swmr,PING_MBULK,4,721854.375,717124.75,46208.37536682789
tsan-swmr,SET,4,331558.81000000006,330689.6375,15581.259908501997
tsan-swmr,GET,4,432898.97,428462.26,11666.341794564383
tsan-swmr,INCR,4,399609.75,398954.5075,18395.208335807405
tsan-swmr,RPUSH,4,255989.67,256056.045,9248.163998753134
tsan-swmr,LPOP,4,231472.40500000003,226302.6175,11599.523433648394
tsan-swmr,RPOP,4,495315.11,496569.3825,9325.45470362125
tsan-swmr,SADD,4,353988.89,350268.125,12835.906939260938
tsan-swmr,HSET,4,261283.625,263323.4425,7788.696087798761
tsan-swmr,SPOP,4,527832.515,528624.2475,6275.061476614509
tsan-swmr,ZADD,4,278966.61,280111.0725,6058.033538508323
tsan-swmr,ZPOPMIN,4,529437.78,523755.81,18641.444413431786
tsan-swmr,LPUSH,4,222295.52000000002,221890.8725,4347.443710568116
tsan-swmr,LRANGE_100,4,21688.45,21568.7825,680.1437248295401
tsan-swmr,LRANGE_300,4,8568.61,8557.8025,60.73139296662577
tsan-swmr,LRANGE_500,4,5262.155000000001,5264.1224999999995,16.931671260293868
tsan-swmr,LRANGE_600,4,4432.77,4439.3375,66.70079528511377
tsan-swmr,MSET,4,63651.235,63295.99,2381.859057361145
