config,test,n,median,mean,sd
tsan-st,MSET,4,61998.82,62111.2625,1535.3125158823534
tsan-stmt,PING_INLINE,4,466362.375,465474.1875,24343.937397566286
tsan-stmt,PING_MBULK,4,729384.72,730898.625,69914.04185328606
tsan-stmt,SET,4,307739.11,308411.695,4894.8293495449525
tsan-stmt,GET,4,404877.625,404783.75,12209.56626606366
tsan-stmt,INCR,4,399177.685,401624.18,8810.723525889734
tsan-stmt,RPUSH,4,255087.05,255733.1925,6171.673898273056
tsan-stmt,LPOP,4,231719.35,230414.535,6289.427485516213
tsan-stmt,RPOP,4,463277.625,457229.1875,37656.63344427676
tsan-stmt,SADD,4,346921.015,339823.8425,17782.11457659331
tsan-stmt,HSET,4,269240.31,267287.7525,6202.499266840607
tsan-stmt,SPOP,4,530605.405,533651.945,12661.85903005426
tsan-stmt,ZADD,4,272139.67000000004,271377.8975,4309.0607989551
tsan-stmt,ZPOPMIN,4,515155.72,516094.0775,29490.34579278602
tsan-stmt,LPUSH,4,214244.9,212959.28999999998,6138.234390669681
tsan-stmt,LRANGE_100,4,23981.95,23863.120000000003,1238.833970446942
tsan-stmt,LRANGE_300,4,8357.76,8344.8075,150.18183475929013
tsan-stmt,LRANGE_500,4,5084.49,5068.4875,79.89929844289422
tsan-stmt,LRANGE_600,4,4215.905000000001,4223.7425,83.3498819735217
tsan-stmt,MSET,4,59572.850000000006,59525.695,492.5392178970798
tsan-swmr,PING_INLINE,4,482863.735,479739.61,13979.1469721606
tsan-swmr,PING_MBULK,4,764284.655,741555.0775,53230.7543538848
tsan-swmr,SET,4,334619.55,337861.6325,12259.40139388917
tsan-swmr,GET,4,430368.11,431359.6175,10498.05161755067
tsan-swmr,INCR,4,424729.43500000006,425934.85250000004,4215.339499948378
tsan-swmr,RPUSH,4,266039.46,265877.455,11170.376301923176
tsan-swmr,LPOP,4,243011.71999999997,243419.5225,2304.6157633956414
tsan-swmr,RPOP,4,496376.595,493011.9125,25898.750562886737
tsan-swmr,SADD,4,379058.905,378272.8275,22322.734855765888
tsan-swmr,HSET,4,286665.29500000004,294834.93,18028.75377222175
tsan-swmr,SPOP,4,541554.345,539929.2100000001,22044.09820727385
tsan-swmr,ZADD,4,284330.375,280350.1725,10578.878112110548
tsan-swmr,ZPOPMIN,4,524708.955,517264.27499999997,51807.26525825663
tsan-swmr,LPUSH,4,222552.875,219959.9225,8039.448525060144
tsan-swmr,LRANGE_100,4,23856.095,23799.9725,364.37456930792183
tsan-swmr,LRANGE_300,4,8652.720000000001,8646.4975,30.453059370119565
tsan-swmr,LRANGE_500,4,5238.395,5236.375,28.108170223857257
tsan-swmr,LRANGE_600,4,4370.635,4374.549999999999,25.12728530236931
tsan-swmr,MSET,4,60504.615000000005,61123.705,2279.4171135402125
